fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,fixed acidity_scaled,volatile acidity_scaled,citric acid_scaled,residual sugar_scaled,chlorides_scaled,free sulfur dioxide_scaled,total sulfur dioxide_scaled,density_scaled,pH_scaled,sulphates_scaled,alcohol_scaled,quality
7.0,0.5,0.25,2.0,0.07,3.0,22.0,0.9963,3.25,0.63,9.2,-0.7547991809766207,-0.1611112716195254,-0.11425392957719378,-0.3871825083156616,-0.36718193689630624,-1.2345856738543688,-0.763439788117156,-0.2188959000549682,-0.3857716685498832,-0.1682546443520212,-1.1392740327915833,5
7.6,0.9,0.06,2.5,0.079,5.0,10.0,0.9967,3.39,0.56,9.8,-0.40924685254568716,2.0251115754192686,-1.08629699897183,-0.017309719899392832,-0.18484323327557037,-1.0430776347300579,-1.1363417891982444,-0.004789430949744973,0.5175750103215091,-0.5785613430756232,-0.5845748022720374,5
8.1,0.545,0.18,1.9,0.08,13.0,35.0,0.9972,3.3,0.59,9.0,-0.12128657885324247,0.08483879867233914,-0.4723750604067966,-0.4611570659989154,-0.1645833773177108,-0.27704547823281467,-0.3594626202793102,0.2628436554317098,-0.06314785466724451,-0.4027156150512227,-1.3241737762980974,6
8.3,0.61,0.3,2.1,0.084,11.0,50.0,0.9972,3.4,0.61,10.2,-0.0061024693762639646,0.44010001131614285,0.14154687815823674,-0.3132079506324078,-0.08354395348627253,-0.46855351735712547,0.10666488107205026,0.2628436554317098,0.5820997730980357,-0.28548512970162193,-0.21477531525900906,6
7.8,0.5,0.3,1.9,0.075,8.0,22.0,0.9959,3.31,0.56,10.4,-0.2940627430687092,-0.1611112716195254,0.14154687815823674,-0.4611570659989154,-0.26588265710700865,-0.7558155760435917,-0.763439788117156,-0.43300236916013196,0.0013769081092849425,-0.5785613430756232,-0.029875571752493238,6
8.1,0.575,0.22,2.1,0.077,12.0,65.0,0.9967,3.29,0.51,9.2,-0.12128657885324247,0.2488055122002482,-0.2677344142184521,-0.3132079506324078,-0.22536294519128952,-0.37279949779497007,0.5727923824234107,-0.004789430949744973,-0.1276726174437711,-0.871637556449625,-1.1392740327915833,5
7.2,0.49,0.24,2.2,0.07,5.0,36.0,0.996,3.33,0.48,9.4,-0.6396150714996427,-0.2157668427954953,-0.16541409112427993,-0.23923339294915397,-0.36718193689630624,-1.0430776347300579,-0.32838745352255283,-0.37947575188384103,0.130426433662341,-1.0474832844740263,-0.9543742892850674,5
7.8,0.41,0.68,1.7,0.467,18.0,69.0,0.9973,3.08,1.31,9.3,-0.2940627430687092,-0.6530114122032542,2.0856330169475092,-0.6091061813654229,7.675980878373937,0.20172461957796234,0.6970930494504401,0.3163702727080007,-1.482692635750858,3.8175818575344014,-1.0468241610383244,5
6.2,0.63,0.31,1.7,0.088,15.0,64.0,0.9969,3.46,0.79,9.3,-1.215535618884532,0.5494111536680827,0.1927070397053229,-0.6091061813654229,-0.0025045296548345205,-0.08553743910850388,0.5417172156666533,0.10226380360283692,0.9692483497572039,0.7695892384447842,-1.0468241610383244,5
8.0,0.33,0.53,2.5,0.091,18.0,80.0,0.9976,3.37,0.8,9.6,-0.1788786335917312,-1.0902559816110127,1.3182305937412175,-0.017309719899392832,0.05827503821874419,0.20172461957796234,1.038919883774771,0.476950124536933,0.38852548476845306,0.8282044811195846,-0.7694745457785532,6
8.1,0.785,0.52,2.0,0.122,37.0,145.84000000000015,0.9969,3.21,0.69,9.3,-0.12128657885324247,1.3965725068956154,1.2670704321941315,-0.3871825083156616,0.6863305729123903,2.021050991258915,3.0849088630396806,0.10226380360283692,-0.6438707196559953,0.18343681169678042,-1.0468241610383244,5
7.8,0.56,0.19,1.8,0.104,12.0,47.0,0.9964,3.19,0.93,9.5,-0.2940627430687092,0.16682215543629397,-0.4212148988597105,-0.535131623682169,0.32165316567091834,-0.37279949779497007,0.013439380801778167,-0.16536928277867724,-0.7729202452090513,1.590202635891989,-0.8619244175318104,5
8.4,0.62,0.09,2.2,0.084,11.0,108.0,0.9964,3.15,0.66,9.8,0.051489585362224775,0.49475558249211277,-0.9328165143305717,-0.23923339294915397,-0.08354395348627253,-0.46855351735712547,1.9090245529639773,-0.16536928277867724,-1.0310192963151634,0.007591083672379936,-0.5845748022720374,5
8.4,0.6,0.1,2.2,0.085,14.0,111.0,0.9964,3.15,0.66,9.8,0.051489585362224775,0.385444440140173,-0.8816563527834855,-0.23923339294915397,-0.06328409752841295,-0.18129145867065927,2.0022500532342495,-0.16536928277867724,-1.0310192963151634,0.007591083672379936,-0.5845748022720374,5
10.1,0.31,0.44,2.3,0.08,22.0,46.0,0.9988,3.32,0.67,9.7,1.0305545159165364,-1.1995671239629526,0.8577891398174424,-0.16525883526590046,-0.1645833773177108,0.5847406978265839,-0.017635785954979197,1.119269531852484,0.06590167088581153,0.06620632634718031,-0.6770246740252962,6
9.4,0.4,0.31,2.2,0.09,13.0,62.0,0.9966,3.07,0.63,10.5,0.6274101327471142,-0.7076669833792237,0.1927070397053229,-0.23923339294915397,0.03801518226088462,-0.27704547823281467,0.47956688215313864,-0.05831604822603592,-1.5472173985273876,-0.1682546443520212,0.06257430000076386,6
8.3,0.54,0.28,1.9,0.077,11.0,40.0,0.9978,3.39,0.61,10.0,-0.0061024693762639646,0.05751101308435418,0.039226555064064694,-0.4611570659989154,-0.22536294519128952,-0.46855351735712547,-0.2040867864955234,0.5840033590895148,0.5175750103215091,-0.28548512970162193,-0.39967505876552323,6
7.8,0.56,0.12,2.0,0.0819999999999999,7.0,28.0,0.997,3.37,0.5,9.4,-0.2940627430687092,0.16682215543629397,-0.7793360296893133,-0.3871825083156616,-0.12406366540199364,-0.8515695956057471,-0.5769887875766118,0.15579042087912787,0.38852548476845306,-0.9302527991244255,-0.9543742892850674,6
8.8,0.55,0.04,2.2,0.119,14.0,56.0,0.9962,3.21,0.6,10.9,0.28185780431618074,0.11216658426032408,-1.1886173220660021,-0.23923339294915397,0.6255510050388116,-0.18129145867065927,0.29311588161259444,-0.27242251733125916,-0.6438707196559953,-0.3441003723764223,0.43237378701379386,6
7.0,0.69,0.08,1.8,0.0969999999999999,22.0,89.0,0.9959,3.34,0.54,9.2,-0.7547991809766207,0.8773445807239014,-0.9839766758776577,-0.535131623682169,0.17983417396589965,0.5847406978265839,1.3185963845855875,-0.43300236916013196,0.19495119643886757,-0.6957918284252239,-1.1392740327915833,6
7.3,1.07,0.09,1.7,0.178,10.0,89.0,0.9962,3.3,0.57,9.0,-0.5820230167611539,2.9542562854107564,-0.9328165143305717,-0.6091061813654229,1.8208825065525251,-0.5643075369192809,1.3185963845855875,-0.27242251733125916,-0.06314785466724451,-0.5199461004008235,-1.3241737762980974,5
7.3,0.695,0.0,2.5,0.075,3.0,13.0,0.998,3.49,0.52,9.2,-0.5820230167611539,0.9046723663118864,-1.3932579682543467,-0.017309719899392832,-0.26588265710700865,-1.2345856738543688,-1.0431162889279721,0.6910565936420968,1.1628226380867894,-0.8130223137748247,-1.1392740327915833,5
8.0,0.71,0.0,2.6,0.08,11.0,34.0,0.9976,3.44,0.53,9.5,-0.1788786335917312,0.9866557230758413,-1.3932579682543467,0.056664837783860986,-0.1645833773177108,-0.46855351735712547,-0.39053778703606756,0.476950124536933,0.8401988242041478,-0.7544070711000244,-0.8619244175318104,5
7.8,0.5,0.17,1.6,0.0819999999999999,21.0,102.0,0.996,3.39,0.48,9.5,-0.2940627430687092,-0.1611112716195254,-0.5235352219538827,-0.6830807390486765,-0.12406366540199364,0.48898667826442854,1.7225735524234331,-0.37947575188384103,0.5175750103215091,-1.0474832844740263,-0.8619244175318104,5
9.0,0.62,0.04,1.9,0.146,27.0,90.0,0.9984,3.16,0.7,9.4,0.39704191379315823,0.49475558249211277,-1.1886173220660021,-0.4611570659989154,1.1725671159010194,1.0635107956373608,1.3496715513423447,0.9051630627472605,-0.966494533538634,0.2420520543715808,-0.9543742892850674,5
8.2,1.33,0.0,1.7,0.081,3.0,12.0,0.9964,3.53,0.49,10.9,-0.06369452411475372,4.375301135985972,-1.3932579682543467,-0.6091061813654229,-0.14432352135985124,-1.2345856738543688,-1.0741914556847296,-0.16536928277867724,1.4209216891928986,-0.9888680417992258,0.43237378701379386,5
8.1,1.33,0.0,1.8,0.0819999999999999,3.0,12.0,0.9964,3.54,0.48,10.9,-0.12128657885324247,4.375301135985972,-1.3932579682543467,-0.535131623682169,-0.12406366540199364,-1.2345856738543688,-1.0741914556847296,-0.16536928277867724,1.485446451969428,-1.0474832844740263,0.43237378701379386,5
8.0,0.59,0.16,1.8,0.065,3.0,16.0,0.9962,3.42,0.92,10.5,-0.1788786335917312,0.33078886896420306,-0.5746953835009688,-0.535131623682169,-0.4684812166856041,-1.2345856738543688,-0.9498907886577002,-0.27242251733125916,0.7111492986510918,1.5315873932171884,0.06257430000076386,7
6.1,0.38,0.15,1.8,0.072,6.0,19.0,0.9955,3.42,0.57,9.4,-1.2731276736230213,-0.8169781257311636,-0.625855545048055,-0.535131623682169,-0.3266622249805874,-0.9473236151679025,-0.8566652883874281,-0.6471088382652957,0.7111492986510918,-0.5199461004008235,-0.9543742892850674,5
8.0,0.745,0.56,2.0,0.118,30.0,134.0,0.9968,3.24,0.66,9.4,-0.1788786335917312,1.177950222191736,1.471711078382476,-0.3871825083156616,0.605291149080952,1.350772854323827,2.7169788886396686,0.04873718632654597,-0.4502964313264098,0.007591083672379936,-0.9543742892850674,5
5.6,0.5,0.09,2.3,0.049,17.0,99.0,0.9937,3.63,0.63,13.0,-1.561087947315466,-0.1611112716195254,-0.9328165143305717,-0.16525883526590046,-0.7926389120113569,0.10597060001580692,1.6293480521531611,-1.6105879492386517,2.0661693169581787,-0.1682546443520212,2.3738210938321993,5
6.6,0.5,0.01,1.5,0.06,17.0,26.0,0.9952,3.4,0.58,9.8,-0.9851673999305766,-0.1611112716195254,-1.3420978067072604,-0.7570552967319304,-0.5697804964749019,0.10597060001580692,-0.6391391210901265,-0.8076886900942281,0.5820997730980357,-0.4613308577260231,-0.5845748022720374,6
7.9,1.04,0.05,2.2,0.084,13.0,29.0,0.9959,3.22,0.55,9.9,-0.23647068833021995,2.7902895718828464,-1.137457160518916,-0.23923339294915397,-0.08354395348627253,-0.27704547823281467,-0.5459136208198544,-0.43300236916013196,-0.5793459568794659,-0.6371765857504236,-0.4921249305187803,6
8.4,0.745,0.11,1.9,0.09,16.0,63.0,0.9965,3.19,0.82,9.6,0.051489585362224775,1.177950222191736,-0.8304961912363995,-0.4611570659989154,0.03801518226088462,0.010216580453651524,0.510642048909896,-0.11184266550232687,-0.7729202452090513,0.9454349664691847,-0.7694745457785532,5
8.3,0.715,0.15,1.8,0.089,10.0,52.0,0.9968,3.23,0.77,9.5,-0.0061024693762639646,1.0139835086638262,-0.625855545048055,-0.535131623682169,0.01775532630302505,-0.5643075369192809,0.16881521458556498,0.04873718632654597,-0.5148211941029393,0.6523587530951834,-0.8619244175318104,5
7.2,0.415,0.36,2.0,0.081,13.0,45.0,0.9972,3.48,0.64,9.2,-0.6396150714996427,-0.6256836266152692,0.4485078474407534,-0.3871825083156616,-0.14432352135985124,-0.27704547823281467,-0.04871095271173656,0.2628436554317098,1.09829787531026,-0.10963940167722082,-1.1392740327915833,5
7.8,0.56,0.19,2.1,0.081,15.0,105.0,0.9962,3.33,0.54,9.5,-0.2940627430687092,0.16682215543629397,-0.4212148988597105,-0.3132079506324078,-0.14432352135985124,-0.08553743910850388,1.8157990526937053,-0.27242251733125916,0.130426433662341,-0.6957918284252239,-0.8619244175318104,5
7.8,0.56,0.19,2.0,0.081,17.0,108.0,0.9962,3.32,0.54,9.5,-0.2940627430687092,0.16682215543629397,-0.4212148988597105,-0.3871825083156616,-0.14432352135985124,0.10597060001580692,1.9090245529639773,-0.27242251733125916,0.06590167088581153,-0.6957918284252239,-0.8619244175318104,5
5.2,0.34,0.0,1.8,0.05,27.0,63.0,0.9916,3.68,0.79,14.0,-1.7914561662694215,-1.035600410435043,-1.3932579682543467,-0.535131623682169,-0.7723790560534973,1.0635107956373608,0.510642048909896,-2.7346469120408803,2.3887931308408206,0.7695892384447842,3.2983198113647734,6
6.3,0.39,0.08,1.7,0.066,3.0,20.0,0.9954,3.34,0.58,9.4,-1.1579435641460434,-0.7623225545551937,-0.9839766758776577,-0.6091061813654229,-0.4482213607277445,-1.2345856738543688,-0.8255901216306707,-0.7006354555416462,0.19495119643886757,-0.4613308577260231,-0.9543742892850674,5
8.1,0.67,0.55,1.8,0.1169999999999999,32.0,141.0,0.9968,3.17,0.62,9.4,-0.12128657885324247,0.7680334383719623,1.4205509168353898,-0.535131623682169,0.5850312931230905,1.542280893448138,2.9345050559369703,0.04873718632654597,-0.9019697707621074,-0.22686988702682157,-0.9543742892850674,5
5.8,0.68,0.02,1.8,0.087,21.0,94.0,0.9944,3.54,0.52,10.0,-1.445903837838488,0.8226890095479321,-1.2909376451601744,-0.535131623682169,-0.02276438561269409,0.48898667826442854,1.4739722183693742,-1.2359016283046151,1.485446451969428,-0.8130223137748247,-0.39967505876552323,5
7.6,0.49,0.26,1.6,0.236,10.0,88.0,0.9968,3.11,0.8,9.3,-0.40924685254568716,-0.2157668427954953,-0.06309376803010762,-0.6830807390486765,2.9959541521083795,-0.5643075369192809,1.28752121782883,0.04873718632654597,-1.2891183474212755,0.8282044811195846,-1.0468241610383244,5
6.9,0.49,0.1,2.3,0.074,12.0,30.0,0.9959,3.42,0.58,10.2,-0.8123912357151094,-0.2157668427954953,-0.8816563527834855,-0.16525883526590046,-0.2861425130648682,-0.37279949779497007,-0.514838454063097,-0.43300236916013196,0.7111492986510918,-0.4613308577260231,-0.21477531525900906,6
8.2,0.4,0.44,2.8,0.089,11.0,43.0,0.9975,3.53,0.61,10.5,-0.06369452411475372,-0.7076669833792237,0.8577891398174424,0.2046139531503683,0.01775532630302505,-0.46855351735712547,-0.1108612862252513,0.42342350726064204,1.4209216891928986,-0.28548512970162193,0.06257430000076386,6
7.3,0.33,0.47,2.1,0.077,5.0,11.0,0.9958,3.33,0.53,10.3,-0.5820230167611539,-1.0902559816110127,1.0112696244587007,-0.3132079506324078,-0.22536294519128952,-1.0430776347300579,-1.1052666224414869,-0.48652898643642295,0.130426433662341,-0.7544070711000244,-0.12232544350575032,6
9.2,0.52,1.0,3.4,0.61,32.0,69.0,0.9996,2.74,2.0,9.4,0.5122260232701357,-0.05180012926758561,3.7227581864542647,0.6484612992498909,10.573140280347852,1.542280893448138,0.6970930494504401,1.5474824700628709,-3.6765345701528083,7.862033602095623,-0.9543742892850674,4
7.5,0.6,0.03,1.8,0.095,25.0,99.0,0.995,3.35,0.54,10.1,-0.46683890728417593,0.385444440140173,-1.2397774836130884,-0.535131623682169,0.13931446205018247,0.8720027565130501,1.6293480521531611,-0.9147419246468099,0.259475959215397,-0.6957918284252239,-0.30722518701226614,5
7.1,0.43,0.42,5.5,0.07,29.0,129.0,0.9973,3.42,0.72,10.5,-0.6972071262381319,-0.5437002698513144,0.75546881672327,2.2019270105982196,-0.36718193689630624,1.2550188347616718,2.561603054855882,0.3163702727080007,0.7111492986510918,0.35928253972118157,0.06257430000076386,5
7.1,0.43,0.42,5.5,0.071,28.0,128.0,0.9973,3.42,0.71,10.5,-0.6972071262381319,-0.5437002698513144,0.75546881672327,2.2019270105982196,-0.34692208093844695,1.1592648151995164,2.5305278880991247,0.3163702727080007,0.7111492986510918,0.3006672970463812,0.06257430000076386,5
7.1,0.68,0.0,2.2,0.073,12.0,22.0,0.9969,3.48,0.5,9.3,-0.6972071262381319,0.8226890095479321,-1.3932579682543467,-0.23923339294915397,-0.3064023690227278,-0.37279949779497007,-0.763439788117156,0.10226380360283692,1.09829787531026,-0.9302527991244255,-1.0468241610383244,5
6.8,0.6,0.18,1.9,0.079,18.0,86.0,0.9968,3.59,0.57,9.3,-0.8699832904535987,0.385444440140173,-0.4723750604067966,-0.4611570659989154,-0.18484323327557037,0.20172461957796234,1.2253708843153153,0.04873718632654597,1.8080702658520666,-0.5199461004008235,-1.0468241610383244,6
7.6,0.95,0.03,2.0,0.09,7.0,20.0,0.9959,3.2,0.56,9.6,-0.40924685254568716,2.2983894312991175,-1.2397774836130884,-0.3871825083156616,0.03801518226088462,-0.8515695956057471,-0.8255901216306707,-0.43300236916013196,-0.7083954824325219,-0.5785613430756232,-0.7694745457785532,5
7.6,0.68,0.02,1.3,0.072,9.0,20.0,0.9965,3.17,1.08,9.2,-0.40924685254568716,0.8226890095479321,-1.2909376451601744,-0.9050044120984378,-0.3266622249805874,-0.6600615564814363,-0.8255901216306707,-0.11184266550232687,-0.9019697707621074,2.469431276013994,-1.1392740327915833,4
7.8,0.53,0.04,1.7,0.076,17.0,31.0,0.9964,3.33,0.56,10.0,-0.2940627430687092,0.002855441908384288,-1.1886173220660021,-0.6091061813654229,-0.24562280114914908,0.10597060001580692,-0.48376328730633966,-0.16536928277867724,0.130426433662341,-0.5785613430756232,-0.39967505876552323,6
7.4,0.6,0.26,7.3,0.07,36.0,121.0,0.9982,3.37,0.49,9.4,-0.5244309620226647,0.385444440140173,-0.06309376803010762,3.5334690488967873,-0.36718193689630624,1.9252969716967596,2.313001720801823,0.7981098281946787,0.38852548476845306,-0.9888680417992258,-0.9543742892850674,5
7.3,0.59,0.26,7.2,0.07,35.0,121.0,0.9981,3.37,0.49,9.4,-0.5820230167611539,0.33078886896420306,-0.06309376803010762,3.4594944912135337,-0.36718193689630624,1.8295429521346043,2.313001720801823,0.7445832109183878,0.38852548476845306,-0.9888680417992258,-0.9543742892850674,5
7.8,0.63,0.48,1.7,0.1,14.0,96.0,0.9961,3.19,0.62,9.5,-0.2940627430687092,0.5494111536680827,1.0624297860057867,-0.6091061813654229,0.24061374183948034,-0.18129145867065927,1.536122551882889,-0.3259491346075501,-0.7729202452090513,-0.22686988702682157,-0.8619244175318104,5
6.8,0.64,0.1,2.1,0.085,18.0,101.0,0.9956,3.34,0.52,10.2,-0.8699832904535987,0.6040667248440525,-0.8816563527834855,-0.3132079506324078,-0.06328409752841295,0.20172461957796234,1.6914983856666759,-0.5935822209890048,0.19495119643886757,-0.8130223137748247,-0.21477531525900906,5
7.3,0.55,0.03,1.6,0.072,17.0,42.0,0.9956,3.37,0.48,9.0,-0.5820230167611539,0.11216658426032408,-1.2397774836130884,-0.6830807390486765,-0.3266622249805874,0.10597060001580692,-0.14193645298200866,-0.5935822209890048,0.38852548476845306,-1.0474832844740263,-1.3241737762980974,4
6.8,0.63,0.07,2.1,0.089,11.0,44.0,0.9953,3.47,0.55,10.4,-0.8699832904535987,0.5494111536680827,-1.0351368374247438,-0.3132079506324078,0.01775532630302505,-0.46855351735712547,-0.07978611946849393,-0.7541620728179371,1.0337731125337333,-0.6371765857504236,-0.029875571752493238,6
7.5,0.705,0.24,1.8,0.36,15.0,63.0,0.9964,3.0,1.59,9.5,-0.46683890728417593,0.9593279374878563,-0.16541409112427993,-0.535131623682169,5.508176290882964,-0.08553743910850388,0.510642048909896,-0.16536928277867724,-1.9988907379630823,5.458808652428811,-0.8619244175318104,5
7.9,0.885,0.03,1.8,0.0579999999999999,4.0,8.0,0.9972,3.36,0.33,9.1,-0.23647068833021995,1.9431282186553138,-1.2397774836130884,-0.535131623682169,-0.610300208390623,-1.1388316542922132,-1.198492122711759,0.2628436554317098,0.32400072199192365,-1.926711924596031,-1.2317239045448403,4
8.0,0.42,0.17,2.0,0.073,6.0,18.0,0.9972,3.29,0.61,9.2,-0.1788786335917312,-0.5983558410272842,-0.5235352219538827,-0.3871825083156616,-0.3064023690227278,-0.9473236151679025,-0.8877404551441854,0.2628436554317098,-0.1276726174437711,-0.28548512970162193,-1.1392740327915833,6
7.4,0.62,0.05,1.9,0.068,24.0,42.0,0.9961,3.42,0.57,11.5,-0.5244309620226647,0.49475558249211277,-1.137457160518916,-0.4611570659989154,-0.40770164881202536,0.7762487369508947,-0.14193645298200866,-0.3259491346075501,0.7111492986510918,-0.5199461004008235,0.9870730175333381,6
7.3,0.38,0.21,2.0,0.08,7.0,35.0,0.9961,3.33,0.47,9.5,-0.5820230167611539,-0.8169781257311636,-0.3188945757655383,-0.3871825083156616,-0.1645833773177108,-0.8515695956057471,-0.3594626202793102,-0.3259491346075501,0.130426433662341,-1.1060985271488266,-0.8619244175318104,5
6.9,0.5,0.04,1.5,0.085,19.0,49.0,0.9958,3.35,0.78,9.5,-0.8123912357151094,-0.1611112716195254,-1.1886173220660021,-0.7570552967319304,-0.06328409752841295,0.29747863914011774,0.07558971431529289,-0.48652898643642295,0.259475959215397,0.7109739957699838,-0.8619244175318104,5
7.5,0.52,0.42,2.3,0.087,8.0,38.0,0.9972,3.58,0.61,10.5,-0.46683890728417593,-0.05180012926758561,0.75546881672327,-0.16525883526590046,-0.02276438561269409,-0.7558155760435917,-0.2662371200090381,0.2628436554317098,1.74354550307554,-0.28548512970162193,0.06257430000076386,6
7.0,0.805,0.0,2.5,0.068,7.0,20.0,0.9969,3.48,0.56,9.6,-0.7547991809766207,1.5058836492475554,-1.3932579682543467,-0.017309719899392832,-0.40770164881202536,-0.8515695956057471,-0.8255901216306707,0.10226380360283692,1.09829787531026,-0.5785613430756232,-0.7694745457785532,5
8.8,0.61,0.14,2.4,0.067,10.0,42.0,0.9969,3.19,0.59,9.5,0.28185780431618074,0.44010001131614285,-0.677015706595141,-0.09128427758264665,-0.4279615047698849,-0.5643075369192809,-0.14193645298200866,0.10226380360283692,-0.7729202452090513,-0.4027156150512227,-0.8619244175318104,5
8.9,0.61,0.49,2.0,0.27,23.0,110.0,0.9972,3.12,1.02,9.3,0.3394498590546695,0.44010001131614285,1.113589947552873,-0.3871825083156616,3.684789254675605,0.6804947173887393,1.971174886477492,0.2628436554317098,-1.224593584644746,2.1177398199651916,-1.0468241610383244,5
7.2,0.73,0.02,2.5,0.076,16.0,42.0,0.9972,3.44,0.52,9.3,-0.6396150714996427,1.095966865427781,-1.2909376451601744,-0.017309719899392832,-0.24562280114914908,0.010216580453651524,-0.14193645298200866,0.2628436554317098,0.8401988242041478,-0.8130223137748247,-1.0468241610383244,5
6.8,0.61,0.2,1.8,0.077,11.0,65.0,0.9971,3.54,0.58,9.3,-0.8699832904535987,0.44010001131614285,-0.3700547373126243,-0.535131623682169,-0.22536294519128952,-0.46855351735712547,0.5727923824234107,0.20931703815541883,1.485446451969428,-0.4613308577260231,-1.0468241610383244,5
